date,open,high,low,close,volume
1/23/2025 19:00,105424.39,105514.73,103399.98,103770.04,1841.09666
1/23/2025 20:00,103770.05,106421.03,102559.2,103284.48,9302.16037
1/23/2025 21:00,103284.01,103410.57,102195.7,103079.08,2569.80136
1/23/2025 22:00,103079.08,104700,102981.07,103978.82,1845.24984
1/23/2025 23:00,103978.82,104544.48,103776.06,103910.34,723.19154
1/24/2025 0:00,103910.35,104157.98,103424.58,103446.62,794.72778
1/24/2025 1:00,103446.62,103900,103039.87,103234.3,733.04731
1/24/2025 2:00,103234.3,103545.39,102956.72,103016.01,790.61956
1/24/2025 3:00,103016,104298,102750,103891.75,1466.83904
1/24/2025 4:00,103891.75,104924.4,103804.77,104631.99,924.65561
1/24/2025 5:00,104631.98,105262.13,104543.21,105222.15,885.69764
1/24/2025 6:00,105222.15,105355,104628,104991.01,677.90826
1/24/2025 7:00,104991.01,105181.82,104660,105046.8,654.2354
1/24/2025 8:00,105046.79,105650,104922.41,105500.76,938.64874
1/24/2025 9:00,105500.76,105759,105053.8,105146.67,853.1257
1/24/2025 10:00,105146.67,105428,105051.46,105416.75,671.89744
1/24/2025 11:00,105416.75,105527.69,105214.15,105420.1,516.72232
1/24/2025 12:00,105420.11,105586.29,105183.65,105526.58,627.41495
1/24/2025 13:00,105526.58,105793.61,104982.03,105118.07,752.6107
1/24/2025 14:00,105118.06,106321.66,104669.17,105758,2210.34491
1/24/2025 15:00,105758,105990.5,105259.49,105859.98,1331.94447
1/24/2025 16:00,105859.99,106174.99,105589,105645.89,1432.51588
1/24/2025 17:00,105645.88,106699.99,105612,106458.46,1372.53034
1/24/2025 18:00,106458.47,107120,106056.95,106327.72,1755.13607
1/24/2025 19:00,106327.31,106606.01,105687,105760.94,923.18803
1/24/2025 20:00,105760.93,105781,104736.84,104859.11,1341.56971
1/24/2025 21:00,104859.4,105391.47,104859.4,105124.61,748.98359
1/24/2025 22:00,105124.61,105477,104706.08,104777.25,540.29145
1/24/2025 23:00,104777.25,104925.2,104456.89,104870.5,664.58527
1/25/2025 0:00,104870.51,104870.51,104361.89,104419.59,772.42555
1/25/2025 1:00,104419.58,104815.01,104380.15,104738,449.96362
1/25/2025 2:00,104738.01,104830.27,104473.67,104559.54,266.96726
1/25/2025 3:00,104559.54,105280.82,104461,105202.4,540.50196
1/25/2025 4:00,105202.4,105202.4,104620,104648,332.21617
1/25/2025 5:00,104647.99,104701.18,104236.95,104365.97,368.22303
1/25/2025 6:00,104365.96,104480,104216.81,104308,464.86744
1/25/2025 7:00,104308,104523.25,104287.24,104385.98,241.89788
1/25/2025 8:00,104385.99,104497.54,104135.71,104341.98,360.1847
1/25/2025 9:00,104341.99,104450.48,104276.41,104366.63,262.45644
1/25/2025 10:00,104366.62,104661.04,104106.09,104540,367.66841
1/25/2025 11:00,104540,104700.01,104391.27,104670.99,264.28735
1/25/2025 12:00,104670.99,104792,104456,104753.07,258.87101
1/25/2025 13:00,104753.08,104868,104629.31,104717.04,395.63454
1/25/2025 14:00,104717.05,104721.99,104473.16,104600.01,268.90837
1/25/2025 15:00,104600,105111.11,104594.01,104897.79,540.7027
1/25/2025 16:00,104897.79,104989.49,104591.67,104654.9,424.39657
1/25/2025 17:00,104654.91,104934.39,104449.75,104899.71,546.35715
1/25/2025 18:00,104899.72,105286.52,104843.25,104983.49,486.25249
1/25/2025 19:00,104983.5,105187.5,104909.09,105055.16,374.57154
1/25/2025 20:00,105055.16,105200,104965.7,104965.71,216.431
1/25/2025 21:00,104965.71,105123.5,104866.66,105102.84,391.43699
1/25/2025 22:00,105102.84,105250,105004.53,105077.54,221.14763
1/25/2025 23:00,105077.54,105134.9,104696,104746.85,251.95397
1/26/2025 0:00,104746.86,104841.84,104515.44,104599.96,379.34566
1/26/2025 1:00,104599.95,104772,104503.7,104621.37,307.90424
1/26/2025 2:00,104621.37,104718.16,104520.03,104696.25,174.90631
1/26/2025 3:00,104696.25,105273.24,104696.24,105062.42,453.45121
1/26/2025 4:00,105062.41,105500,104978.82,105174.27,472.09784
1/26/2025 5:00,105174.28,105200,105013.6,105094.12,304.64182
1/26/2025 6:00,105094.13,105118.78,104959.2,104990.75,243.85071
1/26/2025 7:00,104990.75,105100,104950,104998.35,208.35672
1/26/2025 8:00,104998.36,105221.36,104863.31,105030.4,283.50224
1/26/2025 9:00,105030.4,105030.41,104444.01,104630.03,621.23723
1/26/2025 10:00,104630.02,104722.9,104500,104715.29,252.60356
1/26/2025 11:00,104715.29,104847.69,104662.05,104818.69,183.22383
1/26/2025 12:00,104818.68,104890,104703.58,104890,194.47816
1/26/2025 13:00,104890,105126.11,104838.43,104961.73,523.63296
1/26/2025 14:00,104961.74,105003.54,104804,104944,213.25317
1/26/2025 15:00,104944,105093.22,104887.7,104967.01,205.5937
1/26/2025 16:00,104967.02,105040.64,104896,104938.02,165.96771
1/26/2025 17:00,104938.01,105050,104912.53,104945.11,182.38164
1/26/2025 18:00,104945.12,105260.36,104906.89,105175.11,355.09947
1/26/2025 19:00,105175.11,105240,105040,105081.63,162.9862
1/26/2025 20:00,105081.64,105200,104918.52,104949.99,206.60846
1/26/2025 21:00,104949.99,105006,104552.48,104557.19,392.99714
1/26/2025 22:00,104557.19,104730.98,104300.01,104330.22,499.61588
1/26/2025 23:00,104330.21,104330.21,102520.44,102620,2824.77652
1/27/2025 0:00,102620.01,103260,101600,101728,2400.53641
1/27/2025 1:00,101728,102085.04,101168.8,101308.29,2370.58762
1/27/2025 2:00,101308.29,101688,100835.25,101000,2318.03151
1/27/2025 3:00,100999.99,101858.19,100720.53,101395.64,1264.73165
1/27/2025 4:00,101395.64,101399.99,100227.01,100410.04,2009.08815
1/27/2025 5:00,100410.04,100732,99713.37,100374.08,2629.73313
1/27/2025 6:00,100374.07,100491.99,98721,98956.32,3833.59486
1/27/2025 7:00,98956.31,99415.92,97777.77,99048.02,4179.21805
1/27/2025 8:00,99048.01,99367.73,98700,99043.77,1840.48751
1/27/2025 9:00,99043.78,99533.33,98800,99424.38,1569.8658
1/27/2025 10:00,99424.37,99454.76,98263.49,98392.74,1793.67761
1/27/2025 11:00,98392.74,99362.03,98324.01,98761.13,1586.35827
1/27/2025 12:00,98761.12,100910.27,98714.28,100619.68,2164.86447
1/27/2025 13:00,100619.68,101666.66,100000,100483.99,3735.69795
1/27/2025 14:00,100483.98,102317.94,100105.54,101920.89,3112.55474
1/27/2025 15:00,101920.88,102118.49,100852,101112.03,2332.95744
1/27/2025 16:00,101112.03,101250.56,99566.25,99744,2339.06542
1/27/2025 17:00,99744,100050.02,99049.98,99150.01,1752.65969
1/27/2025 18:00,99150.01,99753.89,98864,99180,1546.97033
1/27/2025 19:00,99180,99952,99175.03,99700.02,1234.90229
1/27/2025 20:00,99700.01,101750.4,99606.46,101386.5,1537.60168
1/27/2025 21:00,101386.11,102405,100954,101349.67,1827.57602
1/27/2025 22:00,101349.67,101961.09,101277.77,101637.18,548.21078
1/27/2025 23:00,101637.18,102183.21,101637.18,102082.83,829.16272
1/28/2025 0:00,102082.83,102892,101777,101856.01,1185.97
1/28/2025 1:00,101856,102000,101382.66,101382.67,818.89033
1/28/2025 2:00,101382.66,102436.79,101334.55,102402.01,820.01441
1/28/2025 3:00,102402.01,102880,102026.02,102636.32,845.36163
1/28/2025 4:00,102636.32,103371.24,102600,102901.45,842.31078
1/28/2025 5:00,102901.45,103339.61,102812.9,103014.59,600.32769
1/28/2025 6:00,103014.6,103200,102599.2,102744.38,464.09702
1/28/2025 7:00,102744.39,103343.65,102527.39,102789.72,747.72197
1/28/2025 8:00,102789.72,103028.53,102607.34,102851.23,428.04639
1/28/2025 9:00,102851.23,102965.28,102393.94,102955.99,668.40201
1/28/2025 10:00,102955.99,103181.82,102600.79,102745.36,480.98824
1/28/2025 11:00,102745.37,102943.07,102564.77,102762.01,474.1655
1/28/2025 12:00,102762.02,102988.6,102476.63,102599.99,532.30825
1/28/2025 13:00,102599.99,102938.71,102482.35,102597.36,415.81567
1/28/2025 14:00,102597.37,102891.33,101815.26,102641.99,1942.83069
1/28/2025 15:00,102642,103800,102504,102777.99,2215.49639
1/28/2025 16:00,102777.99,102907.98,101906.24,102250.01,1546.13479
1/28/2025 17:00,102250.01,103098,102220.07,102572.82,1402.30003
1/28/2025 18:00,102572.82,103108,102160,102205.79,1038.9277
1/28/2025 19:00,102205.78,102660,101820.15,102424.24,708.69151
1/28/2025 20:00,102424.24,102538,101197.04,101264.48,965.13217
1/28/2025 21:00,101264.02,101547.22,100272.68,100334.01,1374.70182
1/28/2025 22:00,100334,101404,100274.96,101265.63,856.17912
1/28/2025 23:00,101265.63,101450,100750,101335.52,647.24354
1/29/2025 0:00,101335.52,101819.67,101328.01,101702.59,503.58708
1/29/2025 1:00,101702.6,101993.68,101461.12,101845.02,465.55965
1/29/2025 2:00,101845.02,102319.69,101696.01,101795.4,365.79734
1/29/2025 3:00,101795.41,102162.8,101764.24,102038.2,361.43929
1/29/2025 4:00,102038.21,102190,101955.51,102001.06,323.51148
1/29/2025 5:00,102001.06,102384.61,101980.27,102262,414.72434
1/29/2025 6:00,102262,102853.53,102237.05,102801.64,572.47612
1/29/2025 7:00,102801.64,102815.66,102449.97,102755.82,453.49449
1/29/2025 8:00,102755.81,103000,102680,102732.03,527.67437
1/29/2025 9:00,102732.03,102770,102303.68,102334.4,636.15136
1/29/2025 10:00,102334.41,102726.77,102180.65,102547.01,380.5246
1/29/2025 11:00,102547.01,102809.52,102425.87,102646,665.36345
1/29/2025 12:00,102646,102842.04,102220.13,102229.85,788.66391
1/29/2025 13:00,102229.85,102330.81,101699.59,101836.23,1753.23136
1/29/2025 14:00,101836.23,102380,101582.37,102029.93,1034.80608
1/29/2025 15:00,102029.94,102531.64,101798.01,101980.78,805.96141
1/29/2025 16:00,101980.78,102150,101675.62,102092.01,630.14712
1/29/2025 17:00,102092,102777.78,101995.37,102406.98,812.35271
1/29/2025 18:00,102406.97,103000,102008,102854.15,941.94334
1/29/2025 19:00,102854.14,103999,101400.01,103583.99,4875.47463
1/29/2025 20:00,103584,104782.68,102868,104193.93,2958.23804
1/29/2025 21:00,104193.92,104393.93,103715.5,103741.11,1513.96665
1/29/2025 22:00,103741.11,104010.94,103405.77,103492.06,715.81564
1/29/2025 23:00,103492.07,104344.64,103460,103733.24,654.45356
1/30/2025 0:00,103733.25,104123.36,103278.54,104026.04,797.51926
1/30/2025 1:00,104026.05,104555,103925,104264.15,773.76345
1/30/2025 2:00,104264.15,104668.35,103994.46,104663.19,823.76503
1/30/2025 3:00,104663.19,105300,104493.16,105196,1481.85543
1/30/2025 4:00,105196,105595.81,104842.37,105478,858.83312
1/30/2025 5:00,105478,105520,104996.97,105375.7,805.9002
1/30/2025 6:00,105375.7,105580.16,105163.44,105184.37,552.50647
1/30/2025 7:00,105184.38,105348,104799.66,105132.07,577.84515
1/30/2025 8:00,105132.07,105368.84,104925.26,105060.01,472.13816
1/30/2025 9:00,105060.01,105534,105021.36,105412.05,501.17589
1/30/2025 10:00,105412.05,105412.06,105117.63,105345.4,363.29061
1/30/2025 11:00,105345.41,105392,105078.01,105300.63,353.61117
1/30/2025 12:00,105300.63,105312.93,104836.85,105020,440.08456
1/30/2025 13:00,105020.01,105367.57,104836.58,104879.99,806.07062
1/30/2025 14:00,104879.99,106222.08,104660,105920.57,2212.13745
1/30/2025 15:00,105920.57,106457.44,105353.85,105564,2128.51885
1/30/2025 16:00,105563.99,106013.01,105455.3,105696.96,992.31396
1/30/2025 17:00,105696.96,105698.27,104900.14,105300.01,858.48699
1/30/2025 18:00,105300.01,105583.39,104762.59,105578.95,669.46961
1/30/2025 19:00,105578.96,105776.87,105231.58,105711.27,622.48257
1/30/2025 20:00,105711.28,105821.62,104815.82,104907.15,1118.42753
1/30/2025 21:00,104907.1,105217.17,104805.15,105048.89,488.85335
1/30/2025 22:00,105048.89,105351.29,104962.11,105094.56,279.52567
1/30/2025 23:00,105094.57,105254,104693.82,104722.94,395.49962
1/31/2025 0:00,104722.94,105029.72,104400,104898.49,652.01906
1/31/2025 1:00,104898.48,104908.15,104420.97,104729.58,393.75062
1/31/2025 2:00,104729.95,104851.99,104255.01,104341.72,583.78993
1/31/2025 3:00,104341.73,104377.76,103930.09,104344.46,880.98826
1/31/2025 4:00,104344.46,104547.24,103972.13,104007.58,395.0513
1/31/2025 5:00,104007.59,104484.09,104007.59,104319.87,359.47579
1/31/2025 6:00,104319.87,104745.1,104298.73,104511.02,327.85317
1/31/2025 7:00,104511.03,104814.46,104002.01,104188.56,786.55841
1/31/2025 8:00,104188.57,104321.98,104013.63,104028.78,441.99171
1/31/2025 9:00,104028.79,104329.73,103936.54,104256.56,677.9336
1/31/2025 10:00,104256.57,104431.49,104080.1,104284.1,298.57773
1/31/2025 11:00,104284.1,104848.65,104284.1,104736,574.30716
1/31/2025 12:00,104736.01,104918.3,104553.71,104704.68,613.4883
1/31/2025 13:00,104704.69,105036.03,104551.09,104664.02,660.0676
1/31/2025 14:00,104664.01,104860,104106,104442.79,1064.61592
1/31/2025 15:00,104443.99,106012,104443.99,105464.01,2491.4804
1/31/2025 16:00,105464,105574.4,104696.23,105081.87,1251.1668
1/31/2025 17:00,105081.86,105081.87,104542,104580.87,700.49821
1/31/2025 18:00,104580.87,104820,102605,102627.29,2458.07389
1/31/2025 19:00,102627.29,103016.66,102122,102312.32,1967.10942
1/31/2025 20:00,102312.31,102321.42,101603.23,101680.02,2009.54037
1/31/2025 21:00,101680.02,102166.11,101560,102148.73,1047.57467
1/31/2025 22:00,102148.72,102482.94,101918.46,102261.3,759.95722
1/31/2025 23:00,102261.29,102439.31,101955,102429.56,587.31239
2/1/2025 0:00,102429.56,102575.06,102213.07,102494.94,538.12176
2/1/2025 1:00,102494.94,102780.27,102460.33,102566,501.4383
2/1/2025 2:00,102566,102783.71,102400,102467.77,436.03518
2/1/2025 3:00,102466.96,102518.42,102198.52,102249.19,334.74761
2/1/2025 4:00,102249.19,102503.03,102118.56,102316.16,322.29531
2/1/2025 5:00,102316.15,102588.57,102235.29,102500,254.68497
2/1/2025 6:00,102500,102577.12,102184.46,102402.91,231.97083
2/1/2025 7:00,102402.91,102494.69,102161.82,102166.49,243.2669
2/1/2025 8:00,102166.49,102276.99,101836.43,102016.85,649.65017
2/1/2025 9:00,102016.85,102016.85,101412,101675.99,638.00804
2/1/2025 10:00,101675.99,101984.99,101626.82,101638,411.87457
2/1/2025 11:00,101638,102055.98,101638,102028.81,329.61226
2/1/2025 12:00,102028.82,102329.01,102009.12,102277.71,449.78635
2/1/2025 13:00,102277.71,102284.46,101799.9,101869.02,447.84747
2/1/2025 14:00,101869.04,102173.45,101812,101827.53,434.28009
2/1/2025 15:00,101827.53,102185.94,101730.79,102073.89,372.76128
2/1/2025 16:00,102073.89,102209.98,101863.77,101892.32,313.84671
2/1/2025 17:00,101892.32,102297.99,101892.32,102262.49,320.90196
2/1/2025 18:00,102262.5,102279.52,101965.24,102003.7,211.14828
2/1/2025 19:00,102003.7,102023.63,101448,101669.6,626.68363
2/1/2025 20:00,101669.6,101669.6,101000,101333.34,1283.14615
2/1/2025 21:00,101333.34,101578.04,101001,101199.82,624.44892
2/1/2025 22:00,101199.81,101428,100510,100666.91,1019.70869
2/1/2025 23:00,100666.9,100871.45,100279.51,100635.65,1294.69204
2/2/2025 0:00,100635.66,101288.51,100500,101243.86,625.08919
2/2/2025 1:00,101243.86,101456.6,101165.1,101248.38,356.77551
2/2/2025 2:00,101248.38,101271.32,100425,100452.16,711.44742
2/2/2025 3:00,100452.16,100755.93,99148.91,99206.86,2872.03426
2/2/2025 4:00,99206.85,99884,99031.19,99538.6,1247.36452
2/2/2025 5:00,99538.6,100342.69,99500,100259.53,714.22872
2/2/2025 6:00,100259.53,100515.99,100094.69,100265.15,652.60422
2/2/2025 7:00,100265.15,100277.54,99565.6,99643.3,864.58592
2/2/2025 8:00,99643.3,100100,99315.91,99831.04,917.86988
2/2/2025 9:00,99831.05,99864.02,99352.94,99690.78,714.66479
2/2/2025 10:00,99690.78,99694.72,99200,99417.06,979.95157
2/2/2025 11:00,99417.07,99604,98645,98864.6,1494.73706
2/2/2025 12:00,98864.6,99166.19,98157,98178,1451.82051
2/2/2025 13:00,98178,98827.18,98160,98795.88,1755.25944
2/2/2025 14:00,98795.89,99439.05,98705.88,99205.08,1152.42229
2/2/2025 15:00,99205.08,99405.74,98720.55,99346.87,905.88368
2/2/2025 16:00,99346.87,99361.97,98075.02,98264,1453.70445
2/2/2025 17:00,98264.01,98580.38,97019,97228.85,3212.44953
2/2/2025 18:00,97228.86,97931.65,96821.54,97087.92,2847.7315
2/2/2025 19:00,97087.92,98700,96842.33,98273.16,2181.85188
2/2/2025 20:00,98273.17,98628.74,97650.54,97798,983.70523
2/2/2025 21:00,97798.01,97977.02,96573.47,97020.54,1618.1372
2/2/2025 22:00,97020.56,98022.2,96150,97994.46,2148.5789
2/2/2025 23:00,97994.47,97994.47,96543.1,97700.59,2756.60172
2/3/2025 0:00,97700.59,97782.79,95500,96511.33,5020.71343
2/3/2025 1:00,96511.33,96945.03,92000,93435.82,10531.22735
2/3/2025 2:00,93436.97,94980,91231,93566.01,10595.36035
2/3/2025 3:00,93566,94688,93426.49,94038.74,3582.18997
2/3/2025 4:00,94038.75,94490.72,92646.36,92786.53,2460.88916
2/3/2025 5:00,92786.53,94273.84,92760.8,94216,1715.26085
2/3/2025 6:00,94215.99,94600,93657.33,93911.04,1706.31998
2/3/2025 7:00,93911.05,95426.63,93846.32,95333.01,1900.84801
2/3/2025 8:00,95333.01,95634.39,94850.85,95340,1832.12634
2/3/2025 9:00,95339.99,95950.68,95222.03,95277,2095.8384
2/3/2025 10:00,95277,95725.25,94799.29,95702.67,1312.01995
2/3/2025 11:00,95702.68,95716.21,94953.6,95107.89,1052.64002
2/3/2025 12:00,95107.89,95625,94757.22,94764.01,1513.6591
2/3/2025 13:00,94764.01,95400,94367.92,94664.51,1688.0573
2/3/2025 14:00,94664.52,96702.12,94131.14,96589.5,4472.01696
2/3/2025 15:00,96589.5,99500,96190.47,98842,6474.82871
2/3/2025 16:00,98842,99041.89,98164,98543.08,2895.80358
2/3/2025 17:00,98543.08,99313.09,98038.58,99206.38,2550.55263
2/3/2025 18:00,99206.38,99943.63,98941.17,99816.05,2002.92563
2/3/2025 19:00,99816.05,101880,99576.02,101880,3045.16271
2/3/2025 20:00,101879.99,101951.82,100980,101083,2835.10342
2/3/2025 21:00,101081.4,101978.84,100918,101802.55,1241.22572
2/3/2025 22:00,101802.56,102500.01,101479.14,101695.62,1708.85442
2/3/2025 23:00,101695.62,101827.98,101270.49,101328.52,931.11451
2/4/2025 0:00,101328.51,101660.94,100985.09,101058.01,998.44302
2/4/2025 1:00,101058.01,101732.31,100743.33,101382.68,1233.14083
2/4/2025 2:00,101382.69,101435.66,100804.54,100839.99,759.92949
2/4/2025 3:00,100839.99,101021.78,100534.03,100629.7,836.28422
2/4/2025 4:00,100629.7,100764.11,100009.97,100053.12,1381.80512
2/4/2025 5:00,100053.11,100094.09,98229.82,98865.99,3289.06115
2/4/2025 6:00,98866,99673.6,98838.28,99367.58,1435.3911
2/4/2025 7:00,99367.58,99473.85,98316.27,98448.02,1388.95315
2/4/2025 8:00,98448.01,98730.8,97860,98304.34,1752.20972
2/4/2025 9:00,98304.35,98809.18,98271.73,98338.23,985.16981
2/4/2025 10:00,98338.23,98976.96,98338.22,98779.91,824.21046
2/4/2025 11:00,98779.91,99445.17,98742.47,98967.7,977.64392
2/4/2025 12:00,98967.7,99789,98967.7,99362.04,1083.80926
2/4/2025 13:00,99362.04,99545.35,98958.9,99007.22,1220.15944
2/4/2025 14:00,99007.22,100415,98561.48,99984.72,3030.76129
2/4/2025 15:00,99984.72,100223.38,98275.98,99347.19,3087.63726
2/4/2025 16:00,99347.18,99949.5,99028.46,99043.48,1429.42951
2/4/2025 17:00,99043.48,99613.25,98829.64,99168.35,1585.36646
2/4/2025 18:00,99168.35,99566.66,98778.58,99415.2,900.05624
2/4/2025 19:00,99415.2,100777.93,98782.6,98859.77,2703.09828
2/4/2025 20:00,98859.78,99444.02,97965.63,98652.18,3369.18259
2/4/2025 21:00,98652.18,98673.86,96422,96514.47,2950.3372
2/4/2025 22:00,96514.47,97967.4,96150,97691.2,2046.93005
2/4/2025 23:00,97691.2,98224.97,97473.32,97763.13,998.9774
2/5/2025 0:00,97763.14,98390.7,97711.7,98274.01,760.72898
2/5/2025 1:00,98274.01,98930.44,97662.18,97849.82,1269.69391
2/5/2025 2:00,97849.81,98192,97131.43,97993.99,1357.7834
2/5/2025 3:00,97994,98324.16,97771.82,98040,651.17813
2/5/2025 4:00,98040.01,98332.41,97916.02,98046,624.88451
2/5/2025 5:00,98045.99,98300,97681.53,98138.4,775.46553
2/5/2025 6:00,98138.4,98222,97559.12,97652,913.99827
2/5/2025 7:00,97652,97984.53,97352.77,97864.43,919.15325
2/5/2025 8:00,97864.43,98038,97572,97634.24,516.01346
2/5/2025 9:00,97634.25,97970.61,97257.05,97405.61,787.76544
2/5/2025 10:00,97405.61,98040.71,97348.3,97734.96,916.77973
2/5/2025 11:00,97734.97,98256,97708,98198,908.03831
2/5/2025 12:00,98198,98710.38,97992,98057.61,1291.30146
2/5/2025 13:00,98057.62,98683.82,97941.6,98570.01,801.11162
2/5/2025 14:00,98570,99149,98121.81,98292.27,1394.10911
2/5/2025 15:00,98292.27,98550,97734.69,98116.24,1705.48267
2/5/2025 16:00,98116.24,98277.02,97326.99,97974.01,1327.04092
2/5/2025 17:00,97974.01,98256.36,97349.98,97550.74,1048.82805
2/5/2025 18:00,97550.12,97700,96517.22,96723.66,1407.67838
2/5/2025 19:00,96723.66,97519.54,96500,97370,1038.45413
2/5/2025 20:00,97370,97706.37,96870.39,97323.39,1258.92036
2/5/2025 21:00,97323.4,97532.61,96769.23,96904.11,1234.05224
2/5/2025 22:00,96904.11,97047.89,96241.12,96445.63,2445.99875
2/5/2025 23:00,96445.64,96853.57,96155,96612.43,878.84383
2/6/2025 0:00,96612.44,96999.26,96430.78,96826.96,983.4744
2/6/2025 1:00,96826.97,97218.84,96639.65,97159.68,631.64258
2/6/2025 2:00,97159.69,97458.02,97103.47,97364.08,505.10172
2/6/2025 3:00,97364.09,97493.07,97073.36,97355.67,431.93324
2/6/2025 4:00,97355.66,97860.85,97273.71,97617.01,450.85205
2/6/2025 5:00,97617.02,97885.99,97600,97831.47,382.19163
2/6/2025 6:00,97831.47,98436.61,97704,98386.89,681.94765
2/6/2025 7:00,98386.9,98386.9,98012.73,98195.61,560.4693
2/6/2025 8:00,98195.6,98321.84,97910.01,98128.43,415.07048
2/6/2025 9:00,98128.42,98725.16,98110.7,98614.41,732.24998
2/6/2025 10:00,98614.4,99040,98614.4,99013.3,796.00614
2/6/2025 11:00,99013.3,99120,98405,98877.99,786.10715
2/6/2025 12:00,98877.99,99040.09,98283.45,98346.09,860.66993
2/6/2025 13:00,98346.09,98783.4,98166.7,98604.5,908.47146
2/6/2025 14:00,98604.5,98924.09,97795.76,97835.98,1875.16497
2/6/2025 15:00,97835.98,98064.34,96930.17,97333.09,2557.26573
2/6/2025 16:00,97333.09,97547.71,96400,96586.96,1720.11273
2/6/2025 17:00,96586.96,97188.16,96340.81,96715.35,1010.11114
2/6/2025 18:00,96715.35,96837.19,95888,96316.84,1582.11331
2/6/2025 19:00,96316.83,96945.85,95676.64,95983,1722.2224
2/6/2025 20:00,95982.99,97093.5,95800,96926.63,1109.34467
2/6/2025 21:00,96926.63,96944.16,96093.35,96807.43,1623.48129
2/6/2025 22:00,96807.43,96959.99,96154.7,96959.99,682.05363
2/6/2025 23:00,96959.99,96959.99,96202.98,96554.35,507.14647
2/7/2025 0:00,96554.35,96928,96409.65,96507.75,899.43427
2/7/2025 1:00,96507.76,97805.6,96505.33,97404.01,938.87169
2/7/2025 2:00,97404.01,97621.59,97047.59,97575.85,921.02017
2/7/2025 3:00,97575.86,97772,97250,97444.04,397.34967
2/7/2025 4:00,97444.04,97883.12,97383.63,97434.79,358.25754
2/7/2025 5:00,97434.79,97543.42,97142.13,97338.2,422.13585
2/7/2025 6:00,97338.2,97362.53,96566,96746.87,944.72455
2/7/2025 7:00,96746.87,97213.54,96645.45,96757.05,748.38174
2/7/2025 8:00,96757.04,97258.76,96613.24,97021.47,723.04148
2/7/2025 9:00,97021.47,97388,97021.47,97295.23,557.76092
2/7/2025 10:00,97295.24,97486.05,97248.22,97261.51,390.17165
2/7/2025 11:00,97261.52,97750,97261.51,97750,552.5783
2/7/2025 12:00,97749.99,98085.85,97500,97963.58,865.98738
2/7/2025 13:00,97963.58,98862.38,97165.51,98828.01,2502.91288
2/7/2025 14:00,98828.01,100137.99,98688,99710.92,3730.7619
2/7/2025 15:00,99710.91,99710.91,97616.27,98283.98,5294.68336
2/7/2025 16:00,98283.98,98563.55,97638.29,97827.66,2962.02555
2/7/2025 17:00,97827.67,98166.67,97145.81,97434.78,1557.74255
2/7/2025 18:00,97434.79,98353.1,97300.01,97751.99,932.0568
2/7/2025 19:00,97752,97831.99,96856.78,96898.56,1307.40157
2/7/2025 20:00,96898.56,96944.1,95620.34,95764.31,2130.34759
2/7/2025 21:00,95764.3,96174.79,95693.75,96011.42,1332.88857
2/7/2025 22:00,96011.43,96100.86,95632.23,96062.76,682.10739
2/7/2025 23:00,96062.77,96518.16,95866.8,96506.8,641.57728
2/8/2025 0:00,96506.8,96851.48,96335.42,96650.14,562.29789
2/8/2025 1:00,96650.15,96789.57,96395.12,96509.2,689.1936
2/8/2025 2:00,96509.2,96818.33,96399.12,96751.01,455.4044
2/8/2025 3:00,96751.02,96880,96542.02,96699.23,299.48534
2/8/2025 4:00,96699.24,96699.24,96222,96300.01,418.74542
2/8/2025 5:00,96300.01,96369.45,96064.61,96211.08,426.23813
2/8/2025 6:00,96211.08,96224,95853.9,95994.55,417.2699
2/8/2025 7:00,95994.56,96318.8,95785.09,96209.92,527.23259
2/8/2025 8:00,96209.92,96293.48,95879.69,95893.84,419.39566
2/8/2025 9:00,95893.84,96201.86,95893.83,96163.05,224.77228
2/8/2025 10:00,96163.05,96289,96010.52,96050.64,268.26864
2/8/2025 11:00,96050.63,96120.66,95865.71,96120,251.58047
2/8/2025 12:00,96120,96270.28,95864.93,96059.24,539.02009
2/8/2025 13:00,96059.25,96517.52,96011.58,96246.7,669.24464
2/8/2025 14:00,96246.69,96376.6,95950.22,96091.34,722.9844
2/8/2025 15:00,96091.34,96200.04,95688,95843.74,568.28343
2/8/2025 16:00,95843.74,96132.08,95749.88,96132.07,404.70549
2/8/2025 17:00,96132.07,96391.03,96132.07,96377.71,498.44753
2/8/2025 18:00,96377.71,96526.59,96235.23,96512,353.52885
2/8/2025 19:00,96512,96750,96399.27,96579.99,279.95367
2/8/2025 20:00,96579.99,96638.89,96358.5,96455.92,264.21148
2/8/2025 21:00,96455.92,96600,96360,96527.36,224.76729
2/8/2025 22:00,96527.37,96712,96388.88,96473.9,286.0633
2/8/2025 23:00,96473.91,96687.02,96430.43,96444.74,376.14845
2/9/2025 0:00,96444.75,96584.91,96360.14,96568,346.91772
2/9/2025 1:00,96568.01,96992.37,96484,96992.36,532.69426
2/9/2025 2:00,96992.36,97042.59,96687.81,96727.31,434.3291
2/9/2025 3:00,96727.32,97300,96690.31,97300,750.43192
2/9/2025 4:00,97299.99,97323.09,96964.14,97220.59,401.46362
2/9/2025 5:00,97220.58,97227.39,97000,97029.28,222.88816
2/9/2025 6:00,97029.28,97068.04,96777.77,97005.89,288.625
2/9/2025 7:00,97005.89,97127.94,96932.88,97057.83,217.20888
2/9/2025 8:00,97057.83,97294.46,97055.55,97086,333.14767
2/9/2025 9:00,97086,97086,96898.05,96924.53,428.91316
